Date,Average Difficulty,Active Addresses Count,Average Transaction Fees,Transactions Count,Block Count,Block Size (bytes)
1/31/2020,2.05779E+15,239398,0.094295581,583358,6489,138340565
2/1/2020,2.04657E+15,236095,0.092225584,545761,6488,121720297
2/2/2020,2.09238E+15,235359,0.098839161,530094,6537,116379453
2/3/2020,2.08343E+15,277543,0.098148918,621191,6524,135630756
2/4/2020,2.10327E+15,234304,0.127699687,524476,6566,115932334
2/5/2020,2.10004E+15,274536,0.147182259,610780,6456,131355110
2/6/2020,2.09409E+15,287091,0.170208431,606505,6516,131909440
2/7/2020,2.08993E+15,285999,0.173599662,626252,6509,139530537
2/8/2020,2.14211E+15,348397,0.133837355,661649,6467,142044817
2/9/2020,2.11404E+15,305845,0.133885145,628631,6491,135900238
2/10/2020,2.11539E+15,318635,0.131329098,668760,6592,143147220
2/11/2020,2.14484E+15,319771,0.142592033,709280,6534,151410178
2/12/2020,2.1644E+15,394534,0.197753728,798162,6463,171404787
2/13/2020,2.19576E+15,374630,0.189953713,764763,6481,166087955
2/14/2020,2.20125E+15,323942,0.193014772,771827,6493,169083666
2/15/2020,2.21586E+15,343999,0.188867792,699151,6472,149290681
2/16/2020,2.21722E+15,337792,0.234206601,661490,6552,145211377
2/17/2020,2.23326E+15,333123,0.184231341,695366,6447,155616581
2/18/2020,2.24219E+15,344572,0.173521195,733983,6480,156941010
2/19/2020,2.31435E+15,333141,0.183567646,695837,6557,150875404
2/20/2020,2.26928E+15,317504,0.193183649,689600,6480,151740186
2/21/2020,2.23695E+15,323587,0.135858164,670542,6475,144159611
2/22/2020,2.27822E+15,314925,0.132280038,605859,6528,130585383
2/23/2020,2.26529E+15,311622,0.164056883,606290,6532,129898772
2/24/2020,2.31252E+15,320273,0.157335607,687702,6481,153193540
2/25/2020,2.25033E+15,308551,0.17649907,670257,6456,155648310
2/26/2020,2.25369E+15,368983,0.271467898,704929,6528,166405496
2/27/2020,2.34156E+15,367385,0.173272054,714482,6513,160908528
2/28/2020,2.28657E+15,387502,0.154560459,688694,6501,156197604
2/29/2020,2.29641E+15,294354,0.115753394,620465,6519,134989672
3/1/2020,2.27624E+15,321679,0.119985826,628500,6495,138994105
3/2/2020,2.2428E+15,332395,0.120262143,681477,6533,148836069
3/3/2020,2.26015E+15,335468,0.126698406,661419,6501,145505268
3/4/2020,2.28285E+15,313708,0.127388016,663966,6536,140376075
3/5/2020,2.31332E+15,321218,0.137463506,720114,6409,150080546
3/6/2020,2.22491E+15,332267,0.144981647,676799,6568,148060205
3/7/2020,2.27228E+15,290494,0.139343341,630992,6540,135994667
3/8/2020,2.32214E+15,327289,0.20849601,662565,6552,155104349
3/9/2020,2.30381E+15,383558,0.190919892,784085,6431,179341930
3/10/2020,2.28704E+15,326753,0.124262428,760588,6498,163186672
3/11/2020,2.24836E+15,348656,0.159944666,713065,6529,161804899
3/12/2020,2.28457E+15,408928,0.741480136,760781,6448,178758762
3/13/2020,2.23974E+15,400311,0.779447549,847947,6382,176028007
3/14/2020,2.17555E+15,460743,0.104910054,681830,6490,151234581
3/15/2020,2.18244E+15,438224,0.098479508,657653,6513,150899304
3/16/2020,2.20346E+15,473741,0.205246888,784094,6488,171081809
3/17/2020,2.1338E+15,445445,0.117237197,763100,6509,162318148
3/18/2020,2.18051E+15,434714,0.093994345,768437,6531,157320538
3/19/2020,2.19093E+15,465615,0.141196306,864017,6482,177690964
3/20/2020,2.19026E+15,497777,0.115811988,822158,6436,174312293
3/21/2020,2.22749E+15,537404,0.079954926,857503,6444,171271177
3/22/2020,2.15941E+15,379207,0.08210086,746195,6300,161288966
3/23/2020,2.15986E+15,426308,0.099909129,801238,6448,163948033
3/24/2020,2.23222E+15,387996,0.098835572,791900,6348,165690119
3/25/2020,2.19203E+15,380672,0.097448715,765389,6374,157917984
3/26/2020,2.21697E+15,411661,0.094398168,772649,6478,159751399
3/27/2020,2.20187E+15,394055,0.087750759,748776,6554,152458393
3/28/2020,2.2184E+15,376618,0.079018366,667726,6488,144323460
3/29/2020,2.23759E+15,318335,0.072468064,607984,6573,126551423
3/30/2020,2.25653E+15,344397,0.083232582,724004,6460,148034012
3/31/2020,2.19362E+15,353932,0.091330618,731749,6472,155693750
4/1/2020,2.18853E+15,333042,0.091045405,683007,6553,151881351
4/2/2020,2.26172E+15,340841,0.102177249,720554,6484,161146908
4/3/2020,2.22543E+15,327371,0.095394525,722688,6527,157474907
4/4/2020,2.19012E+15,325061,0.083872187,625952,6491,138484728
4/5/2020,2.21427E+15,309777,0.082062151,614001,6507,132475373
4/6/2020,2.14513E+15,388788,0.141090597,771300,6433,167491712
4/7/2020,2.17648E+15,365713,0.121979263,783472,6554,165056637
4/8/2020,2.2057E+15,419382,0.106712047,830223,6502,165104604
4/9/2020,2.21433E+15,383729,0.114753114,727502,6479,151914635
4/10/2020,2.24741E+15,376454,0.109958844,745643,6515,160106505
4/11/2020,2.19797E+15,387711,0.092904146,680523,6412,147452306
4/12/2020,2.23438E+15,365811,0.087083107,678530,6581,149782236
4/13/2020,2.21484E+15,380405,0.104722686,744306,6510,158223208
4/14/2020,2.27163E+15,384946,0.10261786,813972,6482,161659141
4/15/2020,2.24795E+15,366353,0.095230225,792152,6491,159891282
4/16/2020,2.27028E+15,368015,0.151849939,790334,6469,169027386
4/17/2020,2.24299E+15,384794,0.115763135,785639,6445,160610878
4/18/2020,2.25573E+15,408020,0.140351185,783111,6444,156408867
4/19/2020,2.19281E+15,377254,0.125399517,741675,6487,150652648
4/20/2020,2.18486E+15,386452,0.136601976,828885,6496,170231647
4/21/2020,2.23208E+15,371823,0.147082821,812963,6437,164240092
4/22/2020,2.20426E+15,369457,0.151913124,790519,6481,163501845
4/23/2020,2.26251E+15,412555,0.155736637,826397,6454,167562082
4/24/2020,2.22882E+15,391035,0.146897288,846807,6476,165352021
4/25/2020,2.2165E+15,385847,0.139079062,792299,6418,160357493
4/26/2020,2.22663E+15,397842,0.156220812,801949,6458,161825286
4/27/2020,2.17722E+15,390999,0.152274237,841193,6453,166267900
4/28/2020,2.17862E+15,404598,0.140777513,838453,6420,167278602
4/29/2020,2.238E+15,427482,0.234684961,897881,6526,182256152
4/30/2020,2.27665E+15,417656,0.293504725,899459,6377,182784920
5/1/2020,2.31862E+15,404034,0.175456248,827138,6475,167637394
5/2/2020,2.33087E+15,398595,0.145171666,765990,6471,154402713
5/3/2020,2.27957E+15,401201,0.160151262,789689,6421,159384121
5/4/2020,2.3389E+15,362848,0.198549144,774035,6541,176207658
5/5/2020,2.35375E+15,366254,0.203242445,785518,6506,159655745
5/6/2020,2.30311E+15,384165,0.229346495,833506,6386,178212499
5/7/2020,2.24352E+15,401731,0.282939128,877129,6455,202808524
5/8/2020,2.27434E+15,407113,0.273651818,887756,6486,175629209
5/9/2020,2.29603E+15,412090,0.221980605,894382,6398,177598278
5/10/2020,2.2388E+15,415159,0.363551701,879153,6493,178862078
5/11/2020,2.26623E+15,414250,0.272484104,887554,6435,177553062
5/12/2020,2.26737E+15,378729,0.315259478,880678,6398,171677462
5/13/2020,2.24931E+15,365732,0.432949362,856962,6484,166658107
5/14/2020,2.28314E+15,364002,0.558059575,820300,6455,165291829
5/15/2020,2.3287E+15,377934,0.374114497,888691,6423,175193611
5/16/2020,2.27629E+15,375179,0.316993084,875030,6402,171035185
5/17/2020,2.32603E+15,375674,0.380356344,808464,6471,164549356
5/18/2020,2.27176E+15,381426,0.501127286,857645,6406,169961131
5/19/2020,2.24301E+15,402897,0.450151037,848038,6386,171255552
5/20/2020,2.29831E+15,385900,0.506647795,855377,6455,178677356
5/21/2020,2.23794E+15,399759,0.644018624,867704,6455,184672286
5/22/2020,2.25824E+15,413266,0.437193778,916282,6353,181348594
5/23/2020,2.27352E+15,403516,0.293110272,868425,6513,174780504
5/24/2020,2.30428E+15,366826,0.395830035,825755,6411,171423766
5/25/2020,2.262E+15,384146,0.486580134,875607,6363,170168360
5/26/2020,2.24072E+15,399709,0.469041821,916975,6478,182873537
5/27/2020,2.29561E+15,375085,0.538350295,896217,6444,172328234
5/28/2020,2.25974E+15,405928,0.545618541,907265,6413,179460670
5/29/2020,2.27507E+15,448382,0.456466573,949269,6434,196618641
5/30/2020,2.30042E+15,420854,0.523784489,881950,6440,175629268
5/31/2020,2.32844E+15,411586,0.427979731,850103,6475,189464623
6/1/2020,2.29927E+15,418707,0.481378782,929874,6401,191643684
6/2/2020,2.30887E+15,459219,0.504012159,980902,6458,194771845
6/3/2020,2.35742E+15,418567,0.4402671,898364,6401,175330763
6/4/2020,2.36781E+15,464243,0.455193935,930407,6427,185391689
6/5/2020,2.31622E+15,562284,0.484945576,901995,6484,177962860
6/6/2020,2.34088E+15,453437,0.527391479,946196,6435,187209453
6/7/2020,2.36615E+15,395673,0.580594068,943786,6466,188572505
6/8/2020,2.33323E+15,440239,0.577494621,966206,6411,186218773
6/9/2020,2.28553E+15,436143,0.569758315,923075,6480,186733176
6/10/2020,2.27716E+15,402483,3.43364103,939890,6372,198404700
6/11/2020,2.28167E+15,409839,3.836582356,925331,6458,196101058
6/12/2020,2.2758E+15,448201,0.546193305,889318,6506,181654840
6/13/2020,2.29164E+15,443429,0.454657804,833267,6488,167027281
6/14/2020,2.30061E+15,411985,0.396288656,785017,6526,164572365
6/15/2020,2.30255E+15,442189,0.641718253,912281,6462,190359119
6/16/2020,2.35343E+15,429484,0.599397009,904928,6435,185795606
6/17/2020,2.30187E+15,396283,0.643675747,879736,6416,180438267
6/18/2020,2.29667E+15,469733,0.563788936,913845,6450,186885385
6/19/2020,2.33063E+15,457647,0.598954817,945942,6503,199337303
6/20/2020,2.35864E+15,496236,0.474408372,941415,6463,200524633
6/21/2020,2.34656E+15,470005,0.459109425,987058,6505,221191200
6/22/2020,2.31924E+15,447809,0.633888484,1092083,6455,237259062
6/23/2020,2.35041E+15,489995,0.693457497,1119442,6442,238983964
6/24/2020,2.3624E+15,485760,0.725904448,1070862,6483,249161957
6/25/2020,2.40528E+15,498356,0.657236943,1041742,6450,246644662
6/26/2020,2.4069E+15,503748,0.606792894,1017505,6448,227673238
6/27/2020,2.38737E+15,489823,0.546366297,1017138,6365,232150888
6/28/2020,2.34142E+15,513042,0.545025667,997731,6522,219217067
6/29/2020,2.39743E+15,545051,0.582091881,1056189,6393,222645847
6/30/2020,2.35819E+15,512942,0.732537483,1111318,6479,223599506
7/1/2020,2.33792E+15,504674,0.713185247,1044438,6409,225950615
7/2/2020,2.35832E+15,542715,0.633818636,1039119,6442,234579964
7/3/2020,2.38284E+15,506616,0.665743733,1022098,6475,232678604
7/4/2020,2.40814E+15,530885,0.543902745,946287,6427,206184653
7/5/2020,2.37738E+15,564010,0.544310771,880075,6494,193102508
7/6/2020,2.38948E+15,521875,0.643904477,1020012,6457,223725678
7/7/2020,2.34991E+15,548179,0.621132117,1064506,6492,232014821
7/8/2020,2.42837E+15,515130,0.813342014,1092210,6506,238744972
7/9/2020,2.40329E+15,511545,0.736399384,1070343,6430,233444501
7/10/2020,2.39192E+15,506070,0.595950587,1034806,6406,215628541
7/11/2020,2.39673E+15,569659,0.547328119,982930,6533,205189912
7/12/2020,2.42394E+15,567829,0.510218179,997960,6491,216403951
7/13/2020,2.44477E+15,529772,0.74825502,1151834,6493,252011560
7/14/2020,2.40893E+15,520157,0.655189724,1098661,6406,228020066
7/15/2020,2.38478E+15,520924,0.769732814,1111360,6465,234928685
7/16/2020,2.4169E+15,447490,0.844870588,1068620,6414,223753999
7/17/2020,2.36118E+15,475009,0.857955059,1078101,6454,228914897
7/18/2020,2.40213E+15,447224,0.802089054,1071509,6526,243245747
7/19/2020,2.42458E+15,462835,0.871943278,1082448,6451,251667360
7/20/2020,2.36294E+15,478223,1.049839063,1143700,6436,249660412
7/21/2020,2.30239E+15,440067,1.166527361,1120095,6380,248280286
7/22/2020,2.27741E+15,470998,1.205045482,1138040,6460,252494381
7/23/2020,2.36007E+15,491363,1.436545749,1147143,6522,254210801
7/24/2020,2.45214E+15,487996,1.372066381,1146282,6502,260428993
7/25/2020,2.38363E+15,510336,1.598216091,1175506,6355,274250660
7/26/2020,2.43163E+15,519206,1.49944561,1137893,6488,252945164
7/27/2020,2.4505E+15,551497,1.898459314,1261456,6444,273662608
7/28/2020,2.51115E+15,596151,1.402329362,1222353,6476,261762441
7/29/2020,2.53398E+15,523675,1.535058172,1163851,6512,260926271
7/30/2020,2.49587E+15,521352,1.517751311,1164479,6386,255655752
7/31/2020,2.39473E+15,550668,1.682357602,1218838,6479,267540710
8/1/2020,2.43866E+15,562801,1.582269203,1171566,6517,255430464
8/2/2020,2.51508E+15,626146,1.940140911,1125886,6486,248169477
8/3/2020,2.42834E+15,575598,1.716453692,1176793,6476,253436049
8/4/2020,2.46309E+15,594577,1.464564127,1164208,6405,248378609
8/5/2020,2.45322E+15,611242,1.379423337,1182699,6457,253266860
8/6/2020,2.45291E+15,582260,1.449351796,1215885,6515,261060616
8/7/2020,2.51739E+15,529429,1.730783185,1249695,6483,267384170
8/8/2020,2.54381E+15,532607,1.709268029,1182406,6457,263972142
8/9/2020,2.59211E+15,493476,1.925962218,1229151,6530,279227388
8/10/2020,2.57343E+15,500790,2.860511622,1289980,6482,282767432
8/11/2020,2.53422E+15,473147,3.016231547,1254244,6468,273481781
8/12/2020,2.56205E+15,440096,5.592555879,1229214,6507,276480755
8/13/2020,2.58344E+15,486979,7.119147109,1209139,6479,264473333
8/14/2020,2.67609E+15,520788,5.9798585,1201546,6504,268925756
8/15/2020,2.72927E+15,600612,3.55593951,1107833,6475,243687626
8/16/2020,2.65659E+15,549697,2.963230913,1152369,6505,256391925
8/17/2020,2.58196E+15,526760,3.154866955,1181976,6398,259550903
8/18/2020,2.47749E+15,467068,3.543769428,1229256,6561,275384824
8/19/2020,2.59929E+15,474989,3.598169317,1216891,6507,266921930
8/20/2020,2.65894E+15,467326,3.207581101,1182994,6534,264589623
8/21/2020,2.72869E+15,492967,3.864718602,1256752,6490,280989330
8/22/2020,2.70591E+15,555166,2.868692412,1102479,6456,249907466
8/23/2020,2.72943E+15,582203,2.285471264,1122524,6577,249762189
8/24/2020,2.72663E+15,489798,2.720802674,1162182,6516,256898609
8/25/2020,2.76E+15,509157,2.822361694,1138199,6425,246861028
8/26/2020,2.73641E+15,516867,2.380024352,1166218,6569,255198473
8/27/2020,2.72594E+15,538449,2.475714197,1136576,6497,246722576
8/28/2020,2.78054E+15,510764,2.511898751,1131912,6533,251884390
8/29/2020,2.70146E+15,453869,2.776027496,1130992,6508,258703341
8/30/2020,2.74479E+15,390040,6.222275661,1142415,6531,269509739
8/31/2020,2.73439E+15,412302,6.66741214,1235856,6592,270813666
9/1/2020,2.87791E+15,434255,13.7070422,1245701,6531,269726492
9/2/2020,2.87564E+15,405978,14.18174484,1181212,6491,258126798
9/3/2020,2.8312E+15,410463,10.33716238,1149636,6463,254249647
9/4/2020,2.89834E+15,476106,6.104765443,1141207,6607,247695992
9/5/2020,2.9485E+15,403351,6.947334148,1040906,6542,236626291
9/6/2020,3.00169E+15,544008,3.452565723,1026667,6611,237010402
9/7/2020,3.06525E+15,470998,2.906306577,1051480,6470,234793377
9/8/2020,3.01717E+15,520483,2.621662935,1026700,6523,235252747
9/9/2020,3.00832E+15,406766,3.090693726,1052603,6490,236267742
9/10/2020,2.94701E+15,365959,4.554653556,1120964,6510,254128296
9/11/2020,3.03654E+15,356479,4.015940255,1074413,6571,243212049
9/12/2020,3.12064E+15,405023,3.065926737,1034584,6501,238891750
9/13/2020,3.09705E+15,418818,3.266257174,1042047,6545,245181111
9/14/2020,3.08673E+15,384998,5.406037927,1079688,6458,251231646
9/15/2020,3.10434E+15,408754,4.92634734,1089837,6551,252151047
9/16/2020,3.06622E+15,391793,4.112465094,1035013,6454,240367153
9/17/2020,3.16133E+15,499706,11.84480291,1406016,6590,388502677
9/18/2020,3.11965E+15,480140,7.594861506,1244808,6435,287586954
9/19/2020,3.13716E+15,481384,4.784944566,1090001,6526,254894844
9/20/2020,3.15459E+15,465984,3.442505306,1095309,6593,246093865
9/21/2020,3.19568E+15,486381,4.097219541,1133662,6567,253441078
9/22/2020,3.18162E+15,431660,3.859414519,1081497,6439,258966542
9/23/2020,3.21766E+15,454852,2.975954107,1084100,6527,253704426
9/24/2020,3.13096E+15,487588,2.722297653,1087537,6513,245472924
9/25/2020,3.15324E+15,455205,2.612376311,1034790,6452,240387114
9/26/2020,3.25086E+15,491205,2.261145901,984559,6426,235432969
9/27/2020,3.272E+15,488227,2.349414484,966479,6368,232940121
9/28/2020,3.24363E+15,434364,2.978387981,1080187,6404,247914720
9/29/2020,3.24843E+15,429114,3.726510587,1088234,6387,248011507
9/30/2020,3.26534E+15,412900,2.95103189,1079040,6404,244637616
10/1/2020,3.26394E+15,447266,2.57597513,1018741,6425,237577742
10/2/2020,3.28547E+15,458931,2.354606462,1002138,6361,233850003
10/3/2020,3.21497E+15,470605,2.015117763,956528,6375,222273813
10/4/2020,3.25358E+15,472428,2.10887731,985452,6373,236724055
10/5/2020,3.26094E+15,406952,2.222624853,1027690,6446,244516424
10/6/2020,3.3954E+15,423241,2.610951777,1083502,6472,256052560
10/7/2020,3.3756E+15,428105,2.017600312,1035384,6337,240533130
10/8/2020,3.29839E+15,430143,2.058835507,1019446,6301,233859726
10/9/2020,3.31369E+15,463202,2.007435009,1049571,6378,237847904
10/10/2020,3.33507E+15,472917,1.610213046,1036351,6509,231844236
10/11/2020,3.27361E+15,567079,1.335171429,1004701,6569,231653676
10/12/2020,3.29542E+15,496784,1.957632802,1092162,6457,249605162
10/13/2020,3.32063E+15,507728,1.929823498,1127396,6574,251173371
10/14/2020,3.28041E+15,499024,2.054508217,1093927,6538,243557100
10/15/2020,3.34205E+15,622855,1.759443354,1249576,6565,258236663
10/16/2020,3.34056E+15,649222,1.49647528,1161135,6496,246177871
10/17/2020,3.33607E+15,654595,0.90679658,1051772,6527,228336881
10/18/2020,3.25574E+15,622632,1.041809424,995711,6450,225209448
10/19/2020,3.32741E+15,490775,1.405430984,1128930,6594,253050039
10/20/2020,3.34767E+15,484476,1.511899325,1105678,6505,251567249
10/21/2020,3.33436E+15,499062,1.944174962,1159354,6513,255963165
10/22/2020,3.33492E+15,519373,1.690737497,1189043,6538,255251689
10/23/2020,3.38422E+15,518375,1.59078976,1132837,6474,243400222
10/24/2020,3.39402E+15,603627,0.921005005,1012156,6582,221569133
10/25/2020,3.35952E+15,586099,0.988785141,965206,6479,218721865
10/26/2020,3.24818E+15,491011,1.602905392,1086139,6466,245509948
10/27/2020,3.29352E+15,516481,1.179630388,1078466,6545,250273833
10/28/2020,3.32564E+15,485592,1.655002836,1139608,6551,258618835
10/29/2020,3.40279E+15,437339,1.778775644,1107849,6526,251889111
10/30/2020,3.35248E+15,487850,1.594650093,1111013,6491,251411398
10/31/2020,3.35009E+15,523774,1.061799583,1089587,6526,245794915
11/1/2020,3.39606E+15,524955,0.908852935,1050753,6511,239752477
11/2/2020,3.29189E+15,489991,1.459134519,1156870,6474,253902684
11/3/2020,3.3493E+15,507085,1.164507042,1119359,6518,252378612
11/4/2020,3.34065E+15,625419,0.979283989,1137324,6527,251896172
11/5/2020,3.30184E+15,502128,1.39063431,1128431,6514,253898736
11/6/2020,3.39229E+15,573232,1.76018548,1171971,6539,263293487
11/7/2020,3.43842E+15,545032,1.650064465,1131722,6500,255796962
11/8/2020,3.31078E+15,607371,0.954986042,1016465,6538,230863099
11/9/2020,3.36064E+15,545082,1.232862942,1147695,6507,256165078
11/10/2020,3.38306E+15,491180,1.473223905,1157455,6452,259410310
11/11/2020,3.40282E+15,646367,1.588452285,1096582,6528,240493657
11/12/2020,3.35875E+15,588103,1.758400306,1099253,6512,247048741
11/13/2020,3.4242E+15,523034,1.693524343,1156377,6534,257603769
11/14/2020,3.35262E+15,572107,1.210100849,1067063,6542,239518562
11/15/2020,3.45137E+15,504327,1.091852502,1037428,6546,240262159
11/16/2020,3.36492E+15,497314,1.480590592,1105512,6476,248838199
11/17/2020,3.41374E+15,517582,2.422238733,1173012,6525,260152860
11/18/2020,3.41695E+15,500099,2.725852538,1120798,6456,247132982
11/19/2020,3.43756E+15,498682,1.630782891,1122748,6609,252603254
11/20/2020,3.50931E+15,529365,2.234199723,1162871,6452,258363947
11/21/2020,3.49512E+15,577881,2.36835886,1172183,6566,263117759
11/22/2020,3.55593E+15,557067,2.388613671,1148006,6509,261419723
11/23/2020,3.42109E+15,557131,2.91489035,1213632,6451,271426862
11/24/2020,3.51354E+15,544793,3.493685169,1240072,6567,273390508
11/25/2020,3.55796E+15,545213,2.157624179,1205924,6469,267877740
11/26/2020,3.51848E+15,551486,4.946068241,1173330,6533,266882378
11/27/2020,3.55621E+15,559050,1.464721719,1102889,6417,245205040
11/28/2020,3.4654E+15,689375,1.222690066,992335,6599,225785904
11/29/2020,3.61558E+15,739327,1.134993144,993930,6512,226230584
11/30/2020,3.61642E+15,527321,3.12066491,1183915,6570,263180207
12/1/2020,3.69234E+15,559564,3.282256562,1172361,6519,263716348
12/2/2020,3.51848E+15,464131,1.763755808,1071389,6441,250246297
12/3/2020,3.61052E+15,498903,1.93338344,1114178,6559,265846524
12/4/2020,3.63462E+15,491692,1.985543496,1134337,6449,266096763
12/5/2020,3.61595E+15,562799,1.500594882,1055722,6495,246495983
12/6/2020,3.62917E+15,505086,1.541721974,1034515,6558,251301379
12/7/2020,3.62501E+15,504152,1.916750949,1102501,6465,261566238
12/8/2020,3.63782E+15,498285,2.335850034,1149816,6484,276185074
12/9/2020,3.63382E+15,496565,2.507231483,1150822,6603,268792225
12/10/2020,3.69237E+15,462934,2.180410821,1092429,6425,256423940
12/11/2020,3.56101E+15,483189,2.34758411,1122160,6486,274225939
12/12/2020,3.598E+15,509468,1.617431624,1092064,6491,238677893
12/13/2020,3.66113E+15,569270,1.716372044,1142703,6487,245516481
12/14/2020,3.52101E+15,541545,2.243246598,1241593,6524,265370774
12/15/2020,3.56772E+15,526599,3.159811992,1215285,6489,266043223
12/16/2020,3.55968E+15,570129,3.234363932,1261767,6535,274579916
12/17/2020,3.58377E+15,633044,5.279346018,1342281,6540,284541403
12/18/2020,3.63239E+15,554504,3.037115003,1193950,6491,264486397
12/19/2020,3.57361E+15,546564,2.773760786,1162872,6514,266084317
12/20/2020,3.61978E+15,487968,2.030175421,1074305,6542,259167790
12/21/2020,3.67714E+15,487201,3.300462793,1146949,6504,273680561
12/22/2020,3.66828E+15,479420,2.883672889,1147101,6502,273105268
12/23/2020,3.69619E+15,536115,4.210175371,1254308,6597,321364642
12/24/2020,3.68475E+15,525234,3.573323106,1142743,6470,276395144
12/25/2020,3.60921E+15,475861,3.896522751,1140417,6435,346895951
12/26/2020,3.65375E+15,465782,2.903097008,1139562,6583,300479631
12/27/2020,3.65084E+15,508702,4.420707665,1177372,6508,294669064
12/28/2020,3.78443E+15,545718,5.157690282,1256783,6597,303577603
12/29/2020,3.78429E+15,520345,4.501397226,1206703,6410,287497357
12/30/2020,3.67012E+15,522935,5.499053588,1227653,6544,281572466
12/31/2020,3.7385E+15,489924,4.931014066,1163876,6502,268263299
1/1/2021,3.73032E+15,511250,3.336355785,1136712,6545,268064389
1/2/2021,3.85106E+15,516268,5.305364063,1170839,6601,269785604
1/3/2021,3.87231E+15,584367,10.43870498,1234419,6476,279739286
1/4/2021,3.86159E+15,624273,16.2580393,1275169,6517,282058191
1/5/2021,3.8648E+15,592340,9.592524672,1258441,6532,284907002
1/6/2021,3.91414E+15,616836,9.144722533,1280434,6485,286126408
1/7/2021,3.94682E+15,659444,9.992339662,1298568,6436,289520281
1/8/2021,3.96212E+15,626952,10.59333386,1288953,6593,287033677
1/9/2021,3.98618E+15,613021,7.524132366,1231759,6476,275361815
1/10/2021,4.02741E+15,617780,7.301200785,1210603,6554,279040121
1/11/2021,4.07117E+15,640858,16.70380659,1280285,6528,295315045
1/12/2021,4.09764E+15,561907,6.040351925,1165508,6555,273691992
1/13/2021,4.10838E+15,545700,5.37943014,1126532,6561,268136446
1/14/2021,4.21696E+15,570542,6.653077928,1184604,6406,275194759
1/15/2021,4.10904E+15,586641,7.061870267,1227187,6581,284281690
1/16/2021,4.22408E+15,575783,6.504167534,1193339,6508,279235529
1/17/2021,4.1162E+15,549860,5.341434458,1133096,6494,275192566
1/18/2021,4.16378E+15,557612,5.960115653,1217953,6496,288893496
1/19/2021,4.18871E+15,602799,8.809889816,1252236,6533,299431749
1/20/2021,4.27155E+15,567023,7.502830663,1213930,6578,289410511
1/21/2021,4.25698E+15,542409,9.360698743,1178190,6478,284174361
1/22/2021,4.28952E+15,534147,10.84463216,1182794,6481,280115049
1/23/2021,4.34513E+15,514786,6.848436208,1140666,6541,275254138
1/24/2021,4.37831E+15,516253,7.938916369,1117744,6481,276044293
1/25/2021,4.42999E+15,546624,9.459508647,1207263,6524,294347377
1/26/2021,4.43814E+15,562311,7.619469692,1194595,6514,288102180
1/27/2021,4.57135E+15,503736,8.444461922,1140980,6468,288129172
1/28/2021,4.48035E+15,555693,8.264867039,1190834,6498,293773712
1/29/2021,4.43948E+15,630359,11.65584402,1293963,6453,300099463
1/30/2021,4.44947E+15,604318,9.789119437,1218241,6390,285209343
1/31/2021,4.4499E+15,572249,10.85795973,1244924,6637,297098471
2/1/2021,4.61532E+15,578791,12.78186419,1300451,6489,297453443
2/2/2021,4.6088E+15,607597,16.11354214,1302891,6494,303748645
2/3/2021,4.56124E+15,632493,17.30316134,1314906,6484,296049687
2/4/2021,4.64447E+15,637964,23.08178818,1309863,6516,292242800
2/5/2021,4.70317E+15,610442,25.79546433,1316904,6447,293382059
2/6/2021,4.69061E+15,632419,19.29377937,1227828,6519,276015115
2/7/2021,4.8239E+15,619186,16.52299932,1230638,6554,282352912
2/8/2021,4.85531E+15,629676,22.57383691,1275739,6468,287530542
2/9/2021,4.81093E+15,604814,24.4829142,1327544,6485,291694449
2/10/2021,4.80789E+15,616673,22.43743579,1320357,6528,289017648
2/11/2021,4.89321E+15,613894,19.11641415,1270521,6517,292559964
2/12/2021,4.9998E+15,596108,20.07055519,1290300,6524,304343211
2/13/2021,4.98964E+15,565120,21.09973238,1252364,6423,301153028
2/14/2021,5.02024E+15,556676,17.5361289,1206665,6559,294141845
2/15/2021,5.05623E+15,572155,21.07152784,1210500,6496,295754766
2/16/2021,5.07087E+15,570877,19.67901314,1217916,6485,288576055
2/17/2021,5.09531E+15,585027,20.3064565,1258503,6549,302676761
2/18/2021,5.0593E+15,602485,21.44095666,1298425,6447,302015273
2/19/2021,5.13574E+15,629683,22.15103848,1323618,6577,301185461
2/20/2021,5.12931E+15,644880,22.77545452,1337507,6495,297961395
2/21/2021,5.01563E+15,605781,17.77551387,1233518,6485,285151980
2/22/2021,5.2368E+15,623584,30.1939394,1312178,6496,301945588
2/23/2021,5.17424E+15,629862,38.03326918,1302882,6502,296521069
2/24/2021,5.31328E+15,626252,20.50500026,1285208,6469,296819094
2/25/2021,5.25165E+15,618961,15.88747698,1232758,6515,287061817
2/26/2021,5.25862E+15,606678,14.84502844,1236241,6542,295313746
2/27/2021,5.33173E+15,568481,11.46555968,1202432,6489,286960678
2/28/2021,5.34044E+15,582699,11.5821396,1179859,6467,287885719
3/1/2021,5.36293E+15,580615,12.22273241,1185925,6476,280080368
3/2/2021,5.33491E+15,597128,11.93376979,1240182,6550,291592853
3/3/2021,5.25745E+15,560868,13.06557497,1235048,6408,294983613
3/4/2021,5.21441E+15,599915,11.12534712,1234903,6515,297072213
3/5/2021,5.38683E+15,524802,13.94166581,1208640,6525,300977970
3/6/2021,5.51741E+15,541924,11.21851685,1160519,6563,286279410
3/7/2021,5.51768E+15,501185,15.24076745,1180104,6477,287557559
3/8/2021,5.50902E+15,535335,16.30407237,1216417,6500,292324448
