10/6/2018,7.45497E+12,569596,0.532623757,211031,125,887722.912
10/7/2018,7.45497E+12,618542,0.385403921,227911,142,861795.8662
10/8/2018,7.45497E+12,643328,0.452054638,248404,135,964662.0889
10/9/2018,7.45497E+12,604271,0.4674855,227800,130,938338.7538
10/10/2018,7.45497E+12,651334,0.417778504,248451,144,912129.7778
10/11/2018,7.45497E+12,689144,0.434232404,262974,159,923067.1887
10/12/2018,7.45497E+12,699176,0.468981575,241875,132,1140589.03
10/13/2018,7.45497E+12,553344,0.401050187,203529,141,840777.0284
10/14/2018,7.45497E+12,522288,0.403297425,189268,114,952192.9825
10/15/2018,7.45497E+12,711826,0.549949634,275017,162,962406.8457
10/16/2018,7.45497E+12,674140,0.487422936,253557,135,1056775.763
10/17/2018,7.45497E+12,662174,0.468152626,255908,138,1033590.645
10/18/2018,7.4175E+12,673350,0.453510766,261959,138,1022623.688
10/19/2018,7.18285E+12,684662,0.444248235,251721,142,1016188.31
10/20/2018,7.18285E+12,583046,0.403082333,225898,143,879080.6364
10/21/2018,7.18285E+12,540049,0.378312645,204835,138,799787.6594
10/22/2018,7.18285E+12,687801,0.419111898,258515,155,934273.2387
10/23/2018,7.18285E+12,688951,0.420196073,259288,154,945705.3766
10/24/2018,7.18285E+12,630269,0.428495165,249113,113,1132466.708
10/25/2018,7.18285E+12,664579,0.443650003,258172,137,1044192.65
10/26/2018,7.18285E+12,681997,0.450005162,252435,143,1052879.469
10/27/2018,7.18285E+12,578121,0.35550298,234281,136,910592.9632
10/28/2018,7.18285E+12,547630,0.484022638,215502,140,818884.1429
10/29/2018,7.18285E+12,708860,0.457838402,268291,146,989435.0753
10/30/2018,7.18285E+12,697640,0.414598959,287764,154,946230.4286
10/31/2018,7.18285E+12,694833,0.363718443,283381,163,905881.3865
11/1/2018,7.18306E+12,702856,0.391484602,287126,154,997554.539
11/2/2018,7.1844E+12,764821,0.401261342,290925,143,1111246.867
11/3/2018,7.1844E+12,635423,0.340102072,247512,161,877536.9317
11/4/2018,7.1844E+12,619152,0.369673317,227689,123,1040037.837
11/5/2018,7.1844E+12,709024,0.405118862,295977,144,1043645.736
11/6/2018,7.1844E+12,698165,0.430597341,287608,128,1080054.102
11/7/2018,7.1844E+12,708634,0.449271401,296293,130,1147885.885
11/8/2018,7.1844E+12,702459,0.489010296,276879,121,1172861.107
11/9/2018,7.1844E+12,696353,0.493961572,283042,127,1127909.63
11/10/2018,7.1844E+12,583550,0.421878614,247175,131,942630.9542
11/11/2018,7.1844E+12,601176,0.366063561,252172,146,890820.226
11/12/2018,7.1844E+12,680949,0.400754844,298929,140,1064008.429
11/13/2018,7.1844E+12,637890,0.406165351,273801,120,1105641.825
11/14/2018,7.1844E+12,734241,0.51067135,298332,135,1103783.852
11/15/2018,7.1844E+12,709708,0.735260444,291290,127,1195209.937
11/16/2018,7.1549E+12,704543,0.706125689,281416,126,1149077.19
11/17/2018,6.6533E+12,587644,0.446211047,261511,145,908811.3586
11/18/2018,6.6533E+12,543353,0.415711172,238029,123,948877.9675
11/19/2018,6.6533E+12,680899,0.745469744,269543,126,1110677.397
11/20/2018,6.6533E+12,769611,1.041880907,289046,132,1212274.667
11/21/2018,6.6533E+12,620393,0.864789809,256543,105,1212794.048
11/22/2018,6.6533E+12,653846,0.644704818,264718,122,1217282.852
11/23/2018,6.6533E+12,624434,0.564703596,273038,125,1119517.968
11/24/2018,6.6533E+12,578522,0.47384004,251955,143,986501.9021
11/25/2018,6.6533E+12,577253,0.536764288,241502,127,1017392.591
11/26/2018,6.6533E+12,628614,0.552578475,255328,111,1181034.667
11/27/2018,6.6533E+12,627815,0.52049778,262477,131,1056039.298
11/28/2018,6.6533E+12,630438,0.654080818,262267,118,1133828.153
11/29/2018,6.6533E+12,612685,0.76829909,245371,105,1200095.21
11/30/2018,6.6533E+12,597612,0.648872002,248304,101,1210096.832
12/1/2018,6.6533E+12,579421,0.515167513,242745,124,1066135.992
